ordering,ppmRepPotus,ppmDemPotus,1M-ppmDemPotus,ppmRepOther,ppmDemOther,1M-ppmDemOther,BonusToTrump,BonusToBiden,totalBallots,locality
 486703,  31914, 952127,  47873,  15957, 941489,  58511, 579785, 553190,    188,CityofMilwaukeeWard146
 486890,  68181, 925699,  74301,  53321, 916083,  83917, 574300, 548080,   1144,CityofMilwaukeeWard70
 486980,  83333, 906250,  93750,  70312, 898437, 101563, 565105, 539065,    384,CityofMilwaukeeWard53
 488170,  77287, 914826,  85174,  63091, 905362,  94638, 570980, 547320,    634,CityofMilwaukeeWard40
 489175,  30303, 955627,  44373,  20562, 950216,  49784, 548705, 527055,    924,CityofMilwaukeeWard101
 490300, 131953, 853816, 146184, 121604, 847347, 152653, 551745, 532345,    773,CityofMilwaukeeWard5
 490553, 119647, 865239, 134761, 107052, 856423, 143577, 562975, 544080,    794,CityofMilwaukeeWard36
 490613, 470588, 514392, 485608, 448060, 495619, 504381, 612640, 593865,    799,CityofMilwaukeeWard270
 490940,  39855, 949275,  50725,  32608, 945652,  54348, 536235, 518115,    552,CityofMilwaukeeWard148
 490958,  25316, 960216,  39784,  21699, 960216,  39784, 518085, 500000,    553,CityofMilwaukeeWard160
 491023, 406642, 578994, 421006, 379712, 555655, 444345, 634650, 616695,   1114,CityofMilwaukeeWard309
 491395, 437177, 545037, 454963, 409638, 520940, 479060, 637695, 620485,   1743,CityofMilwaukeeWard313
 492188, 290625, 701562, 298438, 262500, 676562, 323438, 640625, 625000,    640,CityofMilwaukeeWard289
 493508, 519480, 472727, 527273, 506493, 462337, 537663, 564935, 551950,    385,CityofGreenfieldWard16
 493865,  23312, 968098,  31902,  13496, 960736,  39264, 549080, 536810,    815,CityofMilwaukeeWard115
 494730, 444834, 542515, 457485, 424455, 524244, 475756, 601895, 591355,   1423,CityofMilwaukeeWard275
 494878,  94262, 891393, 108607,  86065, 885245, 114755, 540985, 530740,    976,CityofMilwaukeeWard73
 495210,  49808, 931034,  68966,  44061, 927203,  72797, 528735, 519155,    522,CityofMilwaukeeWard154
 495493, 254054, 718918, 281082, 232432, 699099, 300901, 608110, 599095,    555,CityofMilwaukeeWard290
 495605,  42179, 947275,  52725,  31634, 938488,  61512, 552725, 543935,    569,CityofMilwaukeeWard118
 495948,  55105, 928687,  71313,  51863, 927066,  72934, 516210, 508105,    617,CityofMilwaukeeWard100
 496203, 133738, 852583, 147417, 110942, 831306, 168694, 613980, 606385,    658,CityofMilwaukeeWard30
 496218,  86232, 895612, 104388,  87745, 898638, 101362, 492435, 484870,    661,CityofMilwaukeeWard76
 496955, 478490, 503246, 496754, 448457, 474431, 525569, 650165, 644075,   2464,CSoMilwWards5678
 498625, 438152, 540406, 459594, 410115, 512919, 487081, 640185, 637435,   1819,CityofCudahyWards456
 499998, 100000, 888888, 111112,  86666, 875555, 124445, 566670, 566665,    450,CityofMilwaukeeWard159
 500000,  36912, 951342,  48658,  28523, 942953,  57047, 541945, 541945,    596,CityofMilwaukeeWard173
 500000,  42553, 951063,  48937,  36170, 944680,  55320, 531915, 531915,    470,CityofMilwaukeeWard120
 500000,  46052, 940789,  59211,  43859, 938596,  61404, 510965, 510965,    456,CityofMilwaukeeWard158
 500000,  78651, 907303,  92697,  70224, 898876, 101124, 542135, 542135,    356,CityofMilwaukeeWard2
 500000, 600000, 400000, 600000, 600000, 400000, 600000, 500000, 500000,      5,CityofMilwaukeeWard326
 500000,1000000,      0,1000000,1000000,      0,1000000, 500000, 500000,      1,CityofFranklinWard1
 500002,  93797, 903177,  96823,  83207, 892586, 107414, 552950, 552955,    661,CityofMilwaukeeWard74
 500002,  97560, 902439,  97561,  73170, 878048, 121952, 621950, 621955,     41,CityofMilwaukeeWard320
 501412, 197628, 795031, 204969, 181253, 778091, 221909, 581875, 584700,   1771,CityofMilwaukeeWard6
 501482, 407582, 572274, 427726, 386848, 550947, 449053, 603670, 606635,   1688,CStFrancisWards1234
 502350, 364661, 625000, 375000, 345864, 605263, 394737, 593985, 598685,   1064,CityofMilwaukeeWard262
 502527, 221435, 767441, 232559, 192113, 737108, 262892, 646610, 651665,    989,CityofMilwaukeeWard221
 502727, 488557, 491827, 508173, 466400, 468579, 531421, 610785, 616240,   2753,CSoMilwWards13141516
 502952,  56670, 924439,  75561,  53128, 919716,  80284, 517710, 523615,    847,CityofMilwaukeeWard47
 503282,  30183, 965879,  34121,  19685, 954068,  45932, 552490, 559055,    762,CityofMilwaukeeWard60
 503380, 485135, 500000, 500000, 459459, 472972, 527028, 628380, 635140,    740,CityofMilwaukeeWard278
 503670, 154185, 834067, 165933, 142437, 820851, 179149, 558740, 566080,    681,CityofMilwaukeeWard39
 503995,  81469, 913738,  86262,  65495, 896166, 103834, 579870, 587860,    626,CityofMilwaukeeWard41
 504605,  81031, 917127,  82873,  62615, 896869, 103131, 592080, 601290,    543,CityofMilwaukeeWard95
 504810, 427884, 550961, 449039, 414423, 535576, 464424, 567305, 576925,   1040,CityofMilwaukeeWard279
 504835, 166344, 819148, 180852, 158607, 809477, 190523, 538685, 548355,   1034,CityofMilwaukeeWard55
 505542,  84257, 898004, 101996,  66518, 878048, 121952, 588695, 599780,    902,CityofMilwaukeeWard123
 506142,  24570, 970515,  29485,  12285, 955773,  44227, 561425, 573710,    407,CityofMilwaukeeWard116
 506235, 376558, 605985, 394015, 354114, 581047, 418953, 612220, 624690,    802,CityofMilwaukeeWard307
 507205,  91258, 901056,  98944,  84534, 891450, 108550, 533620, 548030,   1041,CityofMilwaukeeWard99
 507210, 139423, 847115, 152885, 132692, 837500, 162500, 533655, 548075,   1040,CityofMilwaukeeWard78
 507325, 442382, 545898, 454102, 434570, 535156, 464844, 539060, 553710,   1024,CityofWestAllisWard20
 508620, 143678, 849425, 150575, 139080, 841379, 158621, 522990, 540230,    870,CityofMilwaukeeWard18
 508990, 362110, 613908, 386092, 345323, 593525, 406475, 583935, 601915,    834,CityofMilwaukeeWard208
 509052, 111513, 876900, 123100,  97031, 858797, 141203, 572410, 590515,   1381,CityofMilwaukeeWard16
 509330,  72139, 920398,  79602,  64676, 909203,  90797, 537315, 555975,    804,CityofMilwaukeeWard21
 510122,  32388, 951417,  48583,  24291, 939271,  60729, 540485, 560730,    494,CityofMilwaukeeWard114
 510212,  38815, 954034,  45966,  33707, 944841,  55159, 525540, 545965,    979,CityofMilwaukeeWard65
 510217, 128065, 856267, 143733, 119209, 843324, 156676, 544280, 564715,   1468,CityofMilwaukeeWard4
 510592, 151129, 831920, 168080, 114406, 790960, 209040, 683615, 704800,    708,CityofMilwaukeeWard227
 510640, 114893, 872340, 127660,  97872, 851063, 148937, 585105, 606385,    235,CityofMilwaukeeWard28
 510660,  38379, 955223,  44777,  25586, 938166,  61834, 563965, 585285,    469,CityofMilwaukeeWard143
 511032, 335458, 649337, 350663, 325649, 635115, 364885, 549045, 571110,   2039,CityofMilwaukeeWard33
 511365, 456060, 521212, 478788, 434090, 494696, 505304, 609850, 632580,   1320,CityofMilwaukeeWard277
 511417, 479671, 510735, 489265, 458656, 485153, 514847, 605075, 627910,   2189,CityofCudahyWards131415
 512415,  16556, 973509,  26491,  14900, 966887,  33113, 508280, 533110,    604,CityofMilwaukeeWard107
 512642, 116308, 879898, 120102, 103666, 862199, 137801, 563210, 588495,    791,CityofMilwaukeeWard164
 512672, 351077, 627376, 372624, 334600, 605830, 394170, 582385, 607730,    789,CityofMilwaukeeWard293
 512952, 343696, 645941, 354059, 328151, 625215, 374785, 577725, 603630,    579,CityofMilwaukeeWard263
 513737, 184065, 799450, 200550, 134615, 744505, 255495, 747250, 774725,    364,CityofMilwaukeeWard228
 514327,  74498, 916905,  83095,  57306, 893982, 106018, 585960, 614615,    349,CityofMilwaukeeWard162
 515432, 451646, 534979, 465021, 446502, 523662, 476338, 525720, 556585,    972,CityofGreenfieldWard5
 515602,  99843, 890015, 109985,  89703, 873634, 126366, 550700, 581905,   1282,CityofMilwaukeeWard91
 516155, 155088, 836833, 163167, 150242, 825525, 174475, 524230, 556540,    619,CityofMilwaukeeWard77
 516557, 112582, 867549, 132451,  96026, 844370, 155630, 582780, 615895,    302,CityofMilwaukeeWard23
 516805, 215126, 773109, 226891, 174789, 726050, 273950, 701685, 735295,    595,CityofMilwaukeeWard222
 516877, 409282, 570464, 429536, 388185, 542616, 457384, 605485, 639240,   1185,CityofMilwaukeeWard264
 516922, 160744, 824027, 175973, 152284, 808798, 191202, 542300, 576145,   1182,CityofMilwaukeeWard1
 517007, 199546, 791383, 208617, 149659, 734693, 265307, 749435, 783450,    441,CityofMilwaukeeWard239
 517385, 109874, 877607, 122393,  94575, 855354, 144646, 576495, 611265,    719,CityofMilwaukeeWard196
 517635,  49382, 936507,  63493,  44091, 924162,  75838, 526455, 561725,    567,CityofMilwaukeeWard141
 519187, 512061, 472587, 527413, 504385, 457236, 542764, 538380, 576755,    912,CityofGreenfieldWard15
 520000, 198400, 782400, 217600, 168000, 744000, 256000, 652000, 692000,    625,CityofMilwaukeeWard257
 520045, 167239, 822451, 177549, 148911, 796105, 203895, 591640, 631730,    873,CityofMilwaukeeWard3
 520805, 234396, 754507, 245493, 214979, 726768, 273232, 597085, 638695,    721,CityofMilwaukeeWard258
 521552,  64655, 923850,  76150,  64655, 915229,  84771, 500000, 543105,    696,CityofMilwaukeeWard52
 522060,  32352, 952941,  47059,  32352, 944117,  55883, 500000, 544120,    340,CityofMilwaukeeWard110
 522420,  56801, 932735,  67265,  53811, 920777,  79223, 514950, 559790,    669,CityofMilwaukeeWard153
 522422,  32884, 962630,  37370,  28400, 949177,  50823, 522420, 567265,    669,CityofMilwaukeeWard61
 522832, 433789, 550989, 449011, 420091, 528158, 471842, 568490, 614155,    657,CityofMilwaukeeWard267
 523855,  36259, 948473,  51527,  32442, 935114,  64886, 519085, 566795,    524,CityofMilwaukeeWard67
 524590, 486885, 485245, 514755, 481967, 470491, 529509, 524590, 573770,    610,CityofMilwaukeeWard274
 525000,  66000, 918000,  82000,  46000, 888000, 112000, 600000, 650000,    500,CityofMilwaukeeWard199
 525092, 517335, 467153, 532847, 503649, 443430, 556570, 568430, 618615,   1096,CityofMilwaukeeWard272
 526040, 283854, 696614, 303386, 278645, 680989, 319011, 526045, 578125,    768,CityofMilwaukeeWard15
 526072, 295092, 689570, 310430, 283435, 667484, 332516, 558285, 610430,   1630,CityofMilwaukeeWard280
 526482,  63559, 917372,  82628,  57203, 900423,  99577, 531780, 584745,    472,CityofMilwaukeeWard155
 527102, 146341, 839205, 160795, 142728, 824751, 175249, 518065, 572270,   1107,CityofMilwaukeeWard79
 527515,  28301, 965408,  34592,  23584, 949685,  50315, 523585, 578615,    636,CityofMilwaukeeWard109
 528345, 226757, 759637, 240363, 213151, 734693, 265307, 568030, 624720,    441,CityofMilwaukeeWard214
 528530, 225103, 760373, 239627, 219917, 743775, 256225, 525930, 582990,    964,CityofMilwaukeeWard90
 529070,  17441, 970930,  29070,  23255, 965116,  34884, 470930, 529070,    344,CityofMilwaukeeWard144
 529805,  50670, 941877,  58123,  46199, 925484,  74516, 522355, 581965,    671,CityofMilwaukeeWard149
 529940,  49401, 943113,  56887,  43413, 925149,  74851, 529940, 589820,    668,CityofMilwaukeeWard122
 530570, 342391, 642663, 357337, 326086, 614130, 385870, 581525, 642665,    736,CityofMilwaukeeWard283
 530990, 436639, 549586, 450414, 413911, 514462, 485538, 613640, 675620,   1452,CityofMilwaukeeWard268
 531185,  18711, 966735,  33265,  16632, 952182,  47818, 510395, 572765,    481,CityofMilwaukeeWard117
 531645, 142405, 841772, 158228, 117088, 803797, 196203, 626585, 689875,    316,CityofMilwaukeeWard197
 531942, 241908, 749574, 250426, 225724, 720613, 279387, 580920, 644805,   1174,CityofMilwaukeeWard10
 532145, 307142, 680000, 320000, 301428, 661428, 338572, 528570, 592860,    700,CityofMilwaukeeWard306
 532752, 165938, 822416, 177584, 164483, 807860, 192140, 507275, 572780,    687,CityofMilwaukeeWard75
 532762, 367439, 617439, 382561, 347278, 584173, 415827, 600805, 666330,   1984,CityofCudahyWards123
 533277,  29950, 960066,  39934,  23294, 940099,  59901, 533280, 599835,    601,CityofMilwaukeeWard112
 533702, 181601, 797779, 202221, 175257, 777954, 222046, 531720, 599125,   1261,CityofMilwaukeeWard248
 534455,  98009, 888208, 111792,  96477, 872894, 127106, 507660, 576570,    653,CityofMilwaukeeWard37
 534747, 463320, 518918, 481082, 450965, 492664, 507336, 561775, 631270,   1295,CityofMilwaukeeWard276
 534845,  29616, 958188,  41812,  27874, 942508,  57492, 508710, 578400,    574,CityofMilwaukeeWard119
 536452,  25516, 957472,  42528,  25516, 942891,  57109, 500000, 572905,    823,CityofMilwaukeeWard57
 536667, 254666, 721333, 278667, 242666, 694666, 305334, 560000, 633335,    750,CityofMilwaukeeWard295
 537245,  76350, 916201,  83799,  78212, 903165,  96835, 490690, 565180,    537,CityofMilwaukeeWard38
 537247, 230499, 747589, 252411, 225241, 727432, 272568, 526290, 600785,   1141,CityofMilwaukeeWard34
 537680, 486486, 500519, 499481, 464656, 463617, 536383, 609150, 684510,   1924,CityofCudahyWards101112
 537880, 390151, 601010, 398990, 375000, 570707, 429293, 575755, 651515,    792,CityofMilwaukeeWard302
 538005, 153716, 827702, 172298, 118243, 777027, 222973, 677365, 753375,    592,CityofMilwaukeeWard237
 538072,  54145, 935702,  64298,  49069, 915397,  84603, 525380, 601525,    591,CityofMilwaukeeWard150
 538167, 221374, 774809, 225191, 190839, 729007, 270993, 652675, 729010,    262,CityofMilwaukeeWard323
 538597, 368171, 610451, 389549, 356294, 583135, 416865, 559385, 636580,    842,CityofMilwaukeeWard212
 538947, 475519, 504451, 495549, 479228, 492581, 507419, 481455, 559350,   1348,CityofWestAllisWard17
 539092, 447224, 534010, 465990, 446442, 517591, 482409, 503910, 582095,   1279,CityofWestAllisWard21
 539370, 194225, 784776, 215224, 188976, 763779, 236221, 526245, 604985,    381,CityofMilwaukeeWard325
 539412, 504504, 479729, 520271, 506756, 466216, 533784, 488740, 567565,    888,CityofGreenfieldWard18
 539682,  33333, 949206,  50794,  31746, 931746,  68254, 507935, 587300,    630,CityofMilwaukeeWard142
 540322,  67204, 922043,  77957,  40322, 879032, 120968, 634410, 715055,    372,CityofMilwaukeeWard140
 540587, 112012, 881493, 118507,  95779, 849025, 150975, 581165, 662340,    616,CityofMilwaukeeWard198
 541095, 216438, 772602, 227398, 191780, 731506, 268494, 623290, 705480,    365,CityofMilwaukeeWard249
 542552, 114893, 868085, 131915, 119148, 855319, 144681, 478725, 563830,    705,CityofMilwaukeeWard22
 542682,  36585, 953658,  46342,  39024, 939024,  60976, 487805, 573170,    410,CityofMilwaukeeWard151
 543427, 270358, 709011, 290989, 262757, 684039, 315961, 538005, 624860,    921,CityofMilwaukeeWard299
 543517, 105308, 880765, 119235, 100957, 859007, 140993, 521755, 608790,   1149,CityofMilwaukeeWard125
 543782,  77057, 914185,  85815,  77057, 896672, 103328, 500000, 587565,    571,CityofMilwaukeeWard175
 544265, 443342, 531869, 468131, 428470, 499291, 500709, 574360, 662890,   2824,CSoMilwWards1234
 544942,  51685, 932584,  67416,  58426, 921348,  78652, 466295, 556180,    445,CityofMilwaukeeWard94
 545045, 234234, 756756, 243244, 207207, 711711, 288289, 635135, 725225,    111,CityofMilwaukeeWard324
 545182, 532128, 449799, 550201, 536144, 435742, 564258, 479920, 570285,    996,CityofGreenfieldWard6
 546195, 172826, 804347, 195653, 170652, 783695, 216305, 510870, 603260,    920,CityofMilwaukeeWard242
 546675, 452742, 526254, 473746, 444574, 499416, 500584, 540840, 634190,    857,CityofMilwaukeeWard269
 547500, 401000, 585000, 415000, 400000, 565000, 435000, 505000, 600000,   1000,CityofWestAllisWard5
 547712, 181297, 809160, 190840, 154580, 763358, 236642, 633585, 729010,    524,CityofMilwaukeeWard220
 547942, 369863, 610958, 389042, 360273, 582191, 417809, 547950, 643835,    730,CityofMilwaukeeWard207
 548137, 170731, 816431, 183569, 165596, 792041, 207959, 525675, 621950,    779,CityofMilwaukeeWard202
 548145,  31636, 962861,  37139,  28885, 940852,  59148, 513755, 610045,    727,CityofMilwaukeeWard147
 548492, 551005, 437500, 562500, 549568, 416666, 583334, 507185, 604170,   1392,CityofGreenfieldWard12
 548670, 120901, 872950, 127050, 125000, 857581, 142419, 479505, 576845,    976,CityofMilwaukeeWard96
 548780,  56910, 936585,  63415,  48780, 908943,  91057, 540650, 638210,    615,CityofMilwaukeeWard163
 549020, 105580, 889894, 110106, 105580, 870286, 129714, 500000, 598040,    663,CityofMilwaukeeWard31
 549157,  53370, 932584,  67416,  44943, 904494,  95506, 542135, 640450,    356,CityofMilwaukeeWard152
 549185, 257123, 727272, 272728, 250339, 700814, 299186, 533920, 632290,   1474,CityofMilwaukeeWard80
 549452, 470329, 515384, 484616, 465934, 491208, 508792, 521975, 620880,    910,CityofGreenfieldWard14
 551785, 277330, 705408, 294592, 264672, 672036, 327964, 563290, 666860,    869,CityofMilwaukeeWard35
 551865,  31120, 956431,  43569,  26970, 931535,  68465, 520750, 624480,    482,CityofMilwaukeeWard111
 552010, 499306, 471567, 528433, 490984, 442441, 557559, 541610, 645630,    721,CityofMilwaukeeWard266
 552860,  66529, 914388,  85612,  68076, 894791, 105209, 492265, 597985,   1939,CityofMilwaukeeWard138
 555147, 470588, 510294, 489706, 460294, 477941, 522059, 551470, 661765,    680,CityofMilwaukeeWard314
 555732, 425159, 558917, 441083, 420382, 531847, 468153, 523885, 635350,    628,CityofMilwaukeeWard265
 556392, 223415, 763694, 236306, 226638, 744360, 255640, 483885, 596670,    931,CityofMilwaukeeWard97
 556905, 125948, 846737, 153263, 125948, 823975, 176025, 500000, 613810,    659,CityofMilwaukeeWard137
 558355, 165847, 809582, 190418, 170761, 791154, 208846, 475430, 592140,    814,CityofMilwaukeeWard167
 559027, 506944, 476388, 523612, 513194, 459027, 540973, 468750, 586805,   1440,CityofWestAllisWard23
 559150, 223974, 757097, 242903, 225552, 735015, 264985, 492110, 610410,    634,CityofMilwaukeeWard247
 561690, 370129, 598701, 401299, 364935, 568831, 431169, 525970, 649350,    770,CityofMilwaukeeWard211
 562457, 206617, 776502, 223498, 210668, 755570, 244430, 479745, 604660,   1481,CityofMilwaukeeWard8
 562772, 435589, 534934, 465066, 448689, 522925, 477075, 434500, 560045,    916,CityofWestAllisWard6
 563292, 313291, 677215, 322785, 295886, 634493, 365507, 587025, 713610,    632,CityofMilwaukeeWard292
 564102, 502564, 479120, 520880, 513553, 464468, 535532, 445055, 573260,   1365,CityofWestAllisWard25
 565057, 193308, 785873, 214127, 197026, 763568, 236432, 481410, 611525,   1345,CityofMilwaukeeWard92
 565165,  82938, 905213,  94787,  80568, 876777, 123223, 511850, 642180,    422,CityofMilwaukeeWard48
 565220, 524110, 460079, 539921, 529644, 439525, 560475, 472330, 602770,   1265,CityofWestAllisWard12
 566372, 188790, 793510, 206490, 189773, 767944, 232056, 495085, 627830,   1017,CityofMilwaukeeWard203
 567347, 398367, 582857, 417143, 406530, 564081, 435919, 459185, 593880,   1225,CityofWestAllisWard4
 568437, 307568, 673107, 326893, 305958, 644122, 355878, 508050, 644925,    621,CityofMilwaukeeWard294
 569445, 496141, 485339, 514661, 498456, 459876, 540124, 488425, 627315,   1296,CityofGreenfieldWard7
 569632, 430706, 555027, 444973, 421195, 517663, 482337, 547555, 686820,   1472,CityofMilwaukeeWard271
 569660,  34055, 950464,  49536,  43343, 931888,  68112, 453560, 592880,    323,CityofMilwaukeeWard106
 570225,  50561, 938202,  61798,  47752, 907303,  92697, 514045, 654495,    712,CityofMilwaukeeWard176
 571060, 121447, 860465, 139535, 118863, 829457, 170543, 512920, 655040,    387,CityofMilwaukeeWard200
 571507, 408140, 574807, 425193, 394389, 532453, 467547, 568755, 711770,   1818,CStFrancisWards5678
 571585,  80396, 897577, 102423,  78193, 866740, 133260, 511015, 654185,    908,CityofMilwaukeeWard126
 571587, 128854, 835903, 164097, 138766, 817180, 182820, 450440, 593615,    908,CityofMilwaukeeWard134
 571655, 207006, 773885, 226115, 178343, 716560, 283440, 643315, 786625,    314,CityofMilwaukeeWard216
 571702, 332695, 644359, 355641, 330783, 613766, 386234, 509560, 652965,    523,CityofMilwaukeeWard261
 572925, 497780, 489220, 510780, 490805, 453075, 546925, 534875, 680725,   3154,CSoMilwWards9101112
 573617, 232037, 750294, 249706, 226148, 714958, 285042, 529445, 676680,    849,CityofMilwaukeeWard297
 574580, 443914, 536992, 463008, 446300, 509546, 490454, 488070, 637230,    838,CityofGreenfieldWard21
 575575, 338573, 631197, 368803, 351874, 614268, 385732, 433495, 584645,    827,CityofWestAllisWard3
 576752, 188596, 789473, 210527, 179824, 750000, 250000, 543860, 697365,    228,CityofMilwaukeeWard232
 577542, 226737, 761497, 238503, 223529, 727272, 272728, 516040, 671125,    935,CityofGlendaleWards28S
 577737, 227611, 752487, 247513, 235074, 728855, 271145, 462685, 618160,    804,CityofMilwaukeeWard88
 578125, 408593, 574218, 425782, 424218, 558593, 441407, 421875, 578125,   1280,CityofWestAllisWard9
 578812, 487536, 502199, 497801, 486070, 469208, 530792, 507330, 664955,   1364,CityofGreenfieldWard20
 579032, 497419, 486451, 513549, 512258, 469677, 530323, 425805, 583870,   1550,CityofWestAllisWard18
 581202, 436074, 541119, 458881, 451969, 524533, 475467, 420525, 582930,   1447,CityofWauwatosaWard9
 581300, 186991, 796747, 203253, 162601, 739837, 260163, 621950, 784550,    123,CityofMilwaukeeWard322
 581302, 373983, 606142, 393858, 385727, 585365, 414635, 441280, 603885,   1107,CityofWestAllisWard10
 582157, 402582, 580985, 419015, 403755, 549295, 450705, 494135, 658450,    852,CityofGreenfieldWard3
 582645,  85950, 890909, 109091,  94214, 866115, 133885, 458680, 623970,    605,CityofMilwaukeeWard124
 583772, 276947, 706096, 293904, 273314, 668954, 331046, 518165, 685710,   2477,VBrownDeerWards56
 583937, 470054, 512704, 487296, 487295, 496370, 503630, 413795, 581670,   1102,CityofGreenfieldWard10
 584105, 176334, 810904, 189096, 179814, 780742, 219258, 482600, 650810,    862,CityofMilwaukeeWard244
 584360, 184362, 795884, 204116, 190123, 767901, 232099, 471195, 639915,   1215,CityofMilwaukeeWard300
 585187, 469629, 521481, 478519, 474074, 491851, 508149, 477775, 648150,    675,CityofGreenfieldWard13
 585340, 474899, 497991, 502009, 491967, 480923, 519077, 414660, 585340,    996,CityofWestAllisWard16
 586420, 427160, 549794, 450206, 443621, 531687, 468313, 417695, 590535,   1215,CityofWauwatosaWard23
 587375, 484308, 500713, 499287, 498573, 480028, 519972, 428675, 603425,   1402,CityofWestAllisWard11
 588352, 310040, 676305, 323695, 310843, 641767, 358233, 495985, 672690,   2490,VBrownDeerWards34
 588592, 495016, 492801, 507199, 500553, 462901, 537099, 472315, 649500,    903,CityofGreenfieldWard2
 589672, 315217, 664130, 335870, 306521, 619565, 380435, 543480, 722825,    920,VWestMilwaukeeWards346
 590542,  92555, 893360, 106640, 106639, 871227, 128773, 429580, 610665,    497,CityofMilwaukeeWard157
 591837, 483381, 491545, 508455, 500291, 471720, 528280, 415450, 599125,   1715,CityofWestAllisWard13
 591952,  75862, 901915,  98085,  85823, 875095, 124905, 450195, 634100,   1305,CityofMilwaukeeWard139
 594060, 242574, 738613, 261387, 250495, 708910, 291090, 460395, 648515,   1010,CityofMilwaukeeWard89
 594935, 363924, 607594, 392406, 371835, 577531, 422469, 460445, 650315,    632,CityofMilwaukeeWard81
